longitude,latitude,deff
-154.4,62.029,-16
-154.3,62.019,-8
-154.18,62.009,11
-154.21,62.012,-0
-154.49,62.038,5.4
-154.2,62.011,-5
-154.46,62.035,-10
-154.19,62.011,-6
-154.25,62.017,-8
-154.21,62.013,-13
-154.28,62.02,-7
-154.17,62.01,17
-154.23,62.015,-5
-154.17,62.011,-1
-154.17,62.01,12
-154.49,62.04,17
-154.36,62.028,-18
-154.36,62.028,-10
-154.36,62.028,-16
-154.36,62.028,-9
-154.17,62.011,3.1
-154.36,62.028,-11
-154.36,62.029,-7
-154.46,62.039,-2
-154.31,62.025,-1
-154.38,62.032,-11
-154.46,62.039,1.8
-154.36,62.03,-8
-154.37,62.032,-0
-154.38,62.033,-13
-154.35,62.031,-10
-154.31,62.027,-4
-154.35,62.031,-23
-154.37,62.033,-5
-154.21,62.019,-6
-154.38,62.034,-6
-154.21,62.02,-21
-154.3,62.027,-2
-154.35,62.033,-9
-154.3,62.028,-7
-154.45,62.042,8.8
-154.37,62.034,-34
-154.26,62.025,-9
-154.15,62.016,17
-154.36,62.035,-22
-154.15,62.016,14
-154.22,62.022,-20
-154.15,62.017,10
-154.22,62.023,0.2
-154.26,62.026,-1
-154.43,62.043,20
-154.22,62.024,-15
-154.43,62.043,26
-154.39,62.04,-14
-154.26,62.028,-13
-154.39,62.04,3.4
-154.31,62.032,0.9
-154.44,62.045,5.6
-154.48,62.048,8.4
-154.37,62.039,-5
-154.39,62.041,-4
-154.19,62.023,-15
-154.22,62.026,-6
-154.43,62.045,16
-154.34,62.037,-11
-154.34,62.037,-16
-154.47,62.049,1.2
-154.26,62.03,-10
-154.39,62.042,3.1
-154.4,62.043,-1
-154.26,62.031,-11
-154.44,62.047,2.4
-154.34,62.038,5.8
-154.37,62.041,-14
-154.44,62.048,7
-154.23,62.03,-3
-154.15,62.023,-5
-154.15,62.023,4.7
-154.15,62.024,10
-154.15,62.024,17
-154.15,62.025,7.6
-154.34,62.042,4.1
-154.15,62.025,12
-154.24,62.034,-17
-154.34,62.043,6.6
-154.2,62.031,-11
-154.2,62.031,-7
-154.35,62.045,9.4
-154.48,62.057,15
-154.35,62.045,9.3
-154.46,62.056,-18
-154.34,62.044,-3
-154.36,62.048,-9
-154.45,62.056,-14
-154.44,62.056,3.1
-154.46,62.058,-8
-154.36,62.05,-17
-154.45,62.058,-30
-154.36,62.051,-3
-154.15,62.032,8.5
-154.26,62.042,-3
-154.15,62.033,4.5
-154.15,62.033,7
-154.38,62.053,4.7
-154.27,62.044,-7
-154.27,62.044,-15
-154.26,62.044,-8
-154.46,62.062,15
-154.37,62.054,-17
-154.34,62.051,-4
-154.43,62.059,3.6
-154.43,62.06,-2
-154.19,62.038,4.3
-154.26,62.045,-10
-154.26,62.045,-9
-154.36,62.054,-3
-154.29,62.048,-9
-154.21,62.041,-18
-154.21,62.041,-20
-154.21,62.041,-19
-154.14,62.035,10
-154.29,62.049,-7
-154.42,62.06,-2
-154.14,62.035,4
-154.47,62.065,5.3
-154.32,62.052,-12
-154.45,62.064,-22
-154.16,62.038,-5
-154.16,62.038,9.4
-154.29,62.05,-5
-154.48,62.067,1.8
-154.28,62.05,-1
-154.48,62.068,11
-154.45,62.066,-13
-154.22,62.044,-34
-154.43,62.064,-7
-154.3,62.052,-1
-154.3,62.052,3.4
-154.29,62.052,-2
-154.29,62.053,-2
-154.3,62.053,7.4
-154.3,62.053,-0
-154.16,62.041,4.6
-154.16,62.041,1.9
-154.16,62.041,6.9
-154.16,62.041,5.9
-154.16,62.041,-1
-154.16,62.042,-2
-154.41,62.065,10
-154.22,62.048,-25
-154.15,62.042,-3
-154.15,62.043,-0
-154.3,62.056,-3
-154.22,62.049,-23
-154.16,62.043,1.8
-154.4,62.065,-2
-154.41,62.066,8
-154.13,62.041,12
-154.32,62.058,-3
-154.18,62.046,1.3
-154.15,62.043,-10
-154.15,62.043,3.5
-154.15,62.044,-9
-154.16,62.045,-6
-154.15,62.044,-2
-154.18,62.047,-4
-154.15,62.044,-0
-154.15,62.045,-0
-154.15,62.044,6.3
-154.15,62.045,3.1
-154.46,62.072,14
-154.15,62.044,-3
-154.19,62.048,-0
-154.16,62.045,1
-154.28,62.057,10
-154.15,62.045,-7
-154.28,62.057,7.8
-154.28,62.057,16
-154.16,62.046,-3
-154.16,62.046,-9
-154.16,62.046,-8
-154.16,62.046,-7
-154.15,62.046,-5
-154.3,62.059,-24
-154.2,62.05,-2
-154.21,62.052,-13
-154.27,62.058,7.8
-154.4,62.07,9.1
-154.46,62.075,10
-154.22,62.054,-34
-154.4,62.07,-0
-154.46,62.075,14
-154.22,62.054,-24
-154.26,62.058,-22
-154.33,62.064,-11
-154.39,62.07,3.6
-154.21,62.054,-11
-154.39,62.07,-4
-154.46,62.076,13
-154.38,62.069,4.9
-154.23,62.056,-26
-154.41,62.073,-13
-154.18,62.052,-14
-154.31,62.064,-18
-154.32,62.065,-1
-154.23,62.057,-31
-154.31,62.064,-15
-154.21,62.055,-11
-154.19,62.053,-1
-154.31,62.065,-21
-154.19,62.054,-0
-154.21,62.056,1
-154.38,62.071,8.2
-154.23,62.058,-32
-154.28,62.062,-12
-154.39,62.072,16
-154.37,62.071,10
-154.14,62.05,-2
-154.38,62.072,14
-154.38,62.072,12
-154.19,62.055,-11
-154.39,62.073,-5
-154.28,62.064,-3
-154.4,62.076,-3
-154.3,62.067,-2
-154.32,62.069,-6
-154.43,62.079,-18
-154.42,62.079,-15
-154.29,62.068,-4
-154.15,62.056,1.5
-154.33,62.072,0.7
-154.15,62.056,-3
-154.29,62.069,-1
-154.15,62.056,10
-154.42,62.081,-22
-154.33,62.073,-0
-154.16,62.057,-2
-154.45,62.084,1.9
-154.34,62.074,3.9
-154.21,62.063,-4
-154.3,62.071,2.5
-154.23,62.065,-32
-154.42,62.082,-9
-154.3,62.072,-2
-154.34,62.077,11
-154.17,62.061,-6
-154.35,62.077,4.8
-154.44,62.085,24
-154.42,62.084,0.2
-154.42,62.084,-12
-154.26,62.07,-23
-154.26,62.07,-5
-154.26,62.071,-13
-154.26,62.071,0.5
-154.31,62.075,34
-154.38,62.082,-0
-154.3,62.075,28
-154.39,62.083,-15
-154.31,62.076,30
-154.39,62.084,-3
-154.31,62.076,33
-154.39,62.083,5.2
-154.16,62.063,-2
-154.31,62.077,18
-154.21,62.068,-6
-154.36,62.081,17
-154.38,62.084,-10
-154.24,62.071,-18
-154.16,62.064,-11
-154.22,62.07,-17
-154.36,62.082,18
-154.28,62.076,-8
-154.28,62.076,-10
-154.28,62.076,-7
-154.28,62.076,-11
-154.15,62.064,-21
-154.39,62.085,-5
-154.46,62.092,14
-154.46,62.093,7
-154.22,62.072,-9
-154.34,62.083,12
-154.35,62.083,23
-154.44,62.092,3.8
-154.47,62.094,12
-154.15,62.066,-12
-154.19,62.07,2
-154.34,62.084,20
-154.46,62.095,9.3
-154.47,62.096,9.5
-154.27,62.078,0.4
-154.27,62.078,3.1
-154.41,62.091,-2
-154.41,62.091,6.8
-154.27,62.079,2.5
-154.1,62.063,-13
-154.27,62.079,-2
-154.27,62.079,-2
-154.11,62.066,-20
-154.1,62.065,-6
-154.15,62.07,-25
-154.15,62.071,-26
-154.38,62.091,-6
-154.28,62.082,-2
-154.15,62.071,-24
-154.15,62.071,-13
-154.15,62.072,-26
-154.15,62.072,-12
-154.35,62.09,1.6
-154.27,62.083,-3
-154.27,62.083,-18
-154.38,62.093,-1
-154.26,62.083,-7
-154.26,62.083,-14
-154.27,62.083,-5
-154.27,62.083,-13
-154.17,62.074,-1
-154.23,62.08,-16
-154.22,62.079,-19
-154.37,62.092,3.8
-154.4,62.095,14
-154.26,62.083,-9
-154.27,62.083,-10
-154.23,62.08,-23
-154.4,62.096,11
-154.26,62.084,-6
-154.4,62.096,15
-154.26,62.084,-6
-154.26,62.083,-16
-154.22,62.08,-11
-154.18,62.077,-3
-154.27,62.085,-10
-154.26,62.085,-13
-154.23,62.082,-10
-154.23,62.082,-6
-154.23,62.082,-7
-154.26,62.085,-10
-154.26,62.085,6.6
-154.26,62.085,-10
-154.26,62.085,-0
-154.36,62.094,-17
-154.35,62.093,11
-154.36,62.095,-13
-154.38,62.097,6.4
-154.15,62.076,-10
-154.21,62.082,-35
-154.36,62.095,-10
-154.26,62.087,-0
-154.26,62.087,-15
-154.15,62.077,-8
-154.44,62.104,13
-154.22,62.084,-17
-154.23,62.085,1.8
-154.23,62.085,-10
-154.46,62.106,2.3
-154.23,62.085,-9
-154.23,62.086,-3
-154.47,62.106,4.3
-154.23,62.086,-7
-154.22,62.084,-22
-154.42,62.103,16
-154.47,62.107,13
-154.34,62.096,18
-154.43,62.104,-0
-154.35,62.097,2.8
-154.23,62.087,-10
-154.24,62.087,-11
-154.24,62.087,-7
-154.47,62.108,6.1
-154.24,62.087,-8
-154.22,62.086,-14
-154.2,62.084,2.7
-154.23,62.087,-13
-154.24,62.087,-4
-154.18,62.082,-13
-154.24,62.087,-13
-154.24,62.088,-7
-154.24,62.088,-11
-154.25,62.089,7.4
-154.24,62.088,-6
-154.22,62.087,-20
-154.25,62.09,-1
-154.24,62.089,-2
-154.25,62.09,4
-154.24,62.09,-9
-154.24,62.09,-19
-154.44,62.109,13
-154.35,62.1,-0
-154.43,62.108,21
-154.13,62.081,-36
-154.22,62.089,-5
-154.23,62.091,-17
-154.46,62.111,9.5
-154.45,62.111,34
-154.24,62.092,-11
-154.47,62.113,5.8
-154.13,62.082,-35
-154.34,62.101,22
-154.34,62.101,17
-154.21,62.091,-14
-154.37,62.106,-13
-153.56,61.014,8.6
-153.65,61.022,-16
-153.56,61.014,12
-153.36,60.994,11
-153.54,61.013,16
-153.51,61.009,12
-153.51,61.01,24
-153.65,61.024,10
-153.8,61.038,-23
-153.78,61.036,19
-153.51,61.01,15
-153.78,61.037,12
-153.84,61.042,-24
-153.84,61.043,-25
-153.48,61.008,-14
-153.83,61.042,-12
-153.84,61.043,-19
-153.73,61.033,-8
-153.9,61.049,-21
-153.9,61.049,-16
-153.53,61.014,8.4
-153.37,60.999,11
-153.94,61.053,-13
-153.57,61.019,7.4
-153.74,61.034,-0
-153.9,61.05,-29
-153.85,61.045,-22
-153.99,61.058,13
-154.03,61.062,6.7
-153.52,61.014,8.4
-153.83,61.044,-16
-153.77,61.039,24
-154.06,61.065,6.1
-153.52,61.014,-1
-153.37,61,11
-153.87,61.048,-11
-153.89,61.05,-21
-154.08,61.068,-1
-153.91,61.052,-36
-154.09,61.068,-8
-153.84,61.045,-42
-154.06,61.066,13
-154.11,61.07,-16
-153.47,61.01,-21
-153.99,61.059,7.9
-153.78,61.04,17
-153.51,61.014,2.5
-153.83,61.045,-20
-153.99,61.06,-11
-153.86,61.048,-13
-153.68,61.031,12
-153.53,61.016,7.1
-154.06,61.067,5.7
-153.87,61.049,-8
-153.47,61.011,-14
-154.17,61.077,-11
-153.68,61.031,-0
-153.85,61.047,-25
-153.99,61.061,6.8
-153.92,61.054,-39
-154.07,61.068,-1
-153.67,61.031,7.8
-153.76,61.038,9.5
-153.67,61.03,13
-153.87,61.05,-8
-153.66,61.03,6.5
-154.14,61.074,-19
-153.86,61.049,-14
-154.08,61.069,-9
-153.86,61.048,-16
-153.39,61.004,-7
-153.86,61.049,-13
-154.19,61.08,-0
-153.89,61.052,-26
-153.84,61.047,-14
-154.19,61.08,-3
-153.83,61.047,-14
-154.19,61.08,-10
-153.79,61.043,-7
-154.1,61.072,-14
-154.27,61.088,4.1
-153.88,61.052,-7
-154.24,61.084,-2
-153.91,61.055,-34
-153.67,61.032,10
-154.13,61.075,-15
-153.99,61.062,5.1
-153.63,61.028,-4
-154.19,61.081,-1
-153.99,61.062,-2
-153.79,61.043,2.4
-154.12,61.074,-13
-154.12,61.075,-14
-154.32,61.092,3.2
-154.12,61.074,-7
-154.36,61.096,-9
-153.84,61.049,0.7
-153.49,61.015,1.9
-154.02,61.066,12
-154.35,61.096,-12
-154.17,61.079,-12
-153.83,61.048,-11
-153.37,61.004,31
-153.93,61.057,3.8
-154.08,61.071,-13
-154.3,61.091,8.7
-154.19,61.081,6
-154.32,61.093,7.4
-154.04,61.068,-23
-154.03,61.067,-7
-154.08,61.072,-3
-154.34,61.095,-23
-153.99,61.063,5.4
-154.21,61.084,-18
-154.05,61.069,10
-153.77,61.043,23
-154.17,61.08,-7
-154.12,61.075,-9
-153.94,61.059,-10
-154.17,61.08,-15
-154.47,61.107,-7
-153.86,61.051,-19
-153.91,61.057,-32
-153.69,61.036,-4
-153.99,61.064,5.1
-154.47,61.108,13
-154.17,61.081,-8
-154.36,61.098,-17
-153.86,61.052,-18
-153.96,61.061,27
-153.7,61.037,2.2
-153.53,61.02,-9
-153.87,61.053,-6
-153.86,61.052,-11
-153.86,61.052,-14
-154.43,61.104,-30
-154.15,61.079,-2
-153.77,61.044,31
-153.93,61.059,-17
-154.43,61.105,-21
-154.12,61.077,-31
-154.13,61.077,-21
-153.53,61.021,4.8
-154.06,61.071,-9
-153.53,61.021,7.4
-154.43,61.105,-23
-154.15,61.08,-19
-153.6,61.028,1.3
-154,61.066,-0
-154.32,61.096,-20
-153.7,61.037,11
-153.51,61.019,11
-154.15,61.08,-3
-154.15,61.08,-9
-153.6,61.028,4.8
-153.47,61.015,-9
-154.06,61.072,-0
-153.86,61.053,-21
-154.47,61.11,10
-153.51,61.02,14
-153.93,61.06,-16
-153.65,61.034,4.8
-153.53,61.021,8.8
-153.67,61.035,11
-154.15,61.08,-4
-154.06,61.072,-1
-153.66,61.035,5.4
-154.35,61.099,-7
-154.05,61.072,-0
-153.66,61.035,2.2
-154.15,61.08,-2
-154.05,61.071,-4
-153.74,61.042,20
-153.92,61.059,-39
-154.34,61.098,-15
-154.01,61.068,-9
-154.34,61.098,-16
-154.09,61.075,-14
-153.92,61.059,-33
-154.04,61.071,2.8
-153.86,61.054,-12
-153.92,61.06,-41
-153.79,61.047,-23
-153.75,61.043,15
-154.08,61.075,-16
-153.88,61.056,-14
-153.64,61.033,-12
-154.1,61.077,-23
-154.39,61.103,2.2
-153.82,61.051,-21
-154.13,61.08,-34
-154.11,61.078,-28
-154.08,61.075,-10
-153.83,61.051,-29
-154.1,61.077,-14
-153.45,61.016,2.2
-153.76,61.045,37
-153.55,61.025,-3
-154.13,61.08,1.8
-154.22,61.088,10
-154,61.068,-10
-153.79,61.048,-15
-153.76,61.045,36
-154.01,61.069,-8
-153.85,61.053,-9
-154.48,61.112,24
-153.85,61.054,-2
-153.96,61.064,3.9
-153.87,61.056,-17
-153.67,61.037,3.3
-153.9,61.058,-45
-154.13,61.081,-8
-153.66,61.036,1.8
-154.12,61.08,-14
-153.98,61.066,-3
-153.96,61.065,-1
-154.02,61.07,2
-154.23,61.09,-7
-153.66,61.036,4.1
-154.39,61.104,-8
-153.5,61.022,12
-153.81,61.051,-22
-154.01,61.07,-6
-153.55,61.026,-5
-154.41,61.106,-21
-153.92,61.062,-19
-154.43,61.108,-23
-154.33,61.099,-10
-153.68,61.039,-12
-154.08,61.076,10
-153.5,61.022,27
-153.55,61.026,-7
-154.47,61.112,-5
-153.66,61.037,2.4
-154.13,61.082,-11
-153.75,61.046,19
-153.96,61.065,2.9
-153.92,61.062,-35
-154.41,61.107,-16
-154.06,61.075,5.8
-154.48,61.114,26
-153.65,61.037,-0
-153.75,61.046,21
-154.03,61.072,1.1
-154.42,61.109,-14
-154.23,61.091,-4
-154.42,61.109,-16
-154.01,61.071,-1
-154.23,61.091,-1
-154.22,61.09,13
-153.94,61.065,-20
-153.46,61.019,-3
-154.22,61.09,-1
-153.6,61.033,-2
-154.28,61.096,12
-153.91,61.061,-45
-154.13,61.082,-10
-154.07,61.077,36
-153.46,61.019,-9
-153.73,61.046,22
-153.8,61.051,-22
-154.39,61.107,-15
-154.02,61.072,2.3
-153.97,61.068,0.5
-153.85,61.057,-41
-153.98,61.069,9.5
-154.22,61.091,-6
-153.66,61.039,4.7
-153.92,61.063,-37
-153.72,61.045,7.7
-154.23,61.092,-10
-154.05,61.076,26
-153.66,61.039,0.8
-153.99,61.07,-5
-153.87,61.059,-19
-154.27,61.096,17
-154.2,61.09,-11
-154.27,61.096,-2
-153.83,61.055,-21
-153.67,61.04,-5
-154.1,61.081,-13
-154.31,61.1,23
-153.91,61.063,-28
-154.39,61.107,-7
-153.67,61.04,-8
-153.5,61.024,-9
-154.42,61.11,4
-154.06,61.077,27
-153.66,61.04,2.1
-154.09,61.08,-6
-154.14,61.085,-17
-153.67,61.041,-15
-153.9,61.063,-41
-153.99,61.071,1.5
-153.85,61.058,-33
-153.75,61.049,15
-154.38,61.107,-16
-154.05,61.077,11
-154.26,61.097,1.2
-154.25,61.096,6.5
-154.11,61.082,-25
-153.85,61.059,-41
-153.94,61.066,-20
-153.88,61.061,-38
-154.13,61.085,-29
-153.83,61.057,-28
-153.94,61.067,-21
-153.87,61.06,-19
-154.02,61.075,10
-154.05,61.077,15
-153.63,61.037,-7
-154.14,61.086,-21
-154.12,61.084,-10
-154.05,61.078,0
-154.09,61.081,-6
-153.57,61.033,-5
-154.35,61.106,-17
-153.35,61.012,21
-153.47,61.023,-0
-153.68,61.043,-22
-153.94,61.068,-12
-154.47,61.117,2.9
-153.79,61.054,-10
-153.52,61.028,10
-154.26,61.098,-4
-153.88,61.062,-34
-154.13,61.086,-14
-153.6,61.035,-10
-153.88,61.062,-37
-154.05,61.078,17
-154.21,61.094,-5
-154.39,61.11,10
-153.97,61.071,10
-153.81,61.056,-30
-154.38,61.109,-6
-154.22,61.094,11
-153.94,61.068,-14
-153.52,61.029,5.6
-153.98,61.072,12
-154.21,61.093,-12
-153.95,61.069,10
-153.6,61.036,-7
-153.46,61.023,-8
-154.08,61.081,23
-153.65,61.041,3.6
-153.95,61.07,19
-154.47,61.117,-0
-154.05,61.079,23
-154.07,61.081,37
-153.36,61.013,12
-153.97,61.071,16
-153.91,61.066,-22
-153.77,61.053,3.9
-154.04,61.078,7.7
-154.4,61.112,4.5
-154.25,61.097,-6
-153.73,61.049,19
-153.87,61.063,-34
-153.66,61.043,-11
-154.35,61.107,-19
-154.28,61.101,25
-154.19,61.093,-10
-154.32,61.104,1.8
-153.49,61.027,-6
-154.35,61.107,-21
-154.28,61.101,13
-154.15,61.089,-20
-154,61.076,8.5
-153.86,61.062,-24
-153.67,61.044,-17
-154,61.075,9.9
-154.39,61.111,-14
-154.05,61.08,10
-153.73,61.05,17
-154.15,61.089,-23
-154.04,61.08,3.4
-154.35,61.108,-22
-153.49,61.028,-5
-153.5,61.029,-10
-154.35,61.108,-24
-153.71,61.049,0.7
-154.29,61.103,23
-154.03,61.079,-0
-153.77,61.055,5.5
-153.9,61.067,-49
-154.04,61.08,12
-153.93,61.07,-12
-154.26,61.1,22
-154.46,61.119,8.5
-154.35,61.109,-30
-154.1,61.086,-23
-153.81,61.059,-24
-154.08,61.084,8.3
-153.49,61.028,-4
-153.8,61.058,-5
-153.92,61.069,-13
-154.15,61.09,-7
-154.42,61.116,-4
-154.16,61.091,-16
-154.19,61.095,-20
-153.86,61.064,-55
-153.79,61.058,-3
-154.03,61.08,7.1
-154.02,61.079,12
-153.99,61.076,18
-153.73,61.051,10
-154.19,61.095,-17
-153.92,61.07,-19
-153.79,61.058,2.6
-154.01,61.079,2
-154.38,61.112,-8
-153.65,61.045,-1
-153.55,61.035,-22
-154.38,61.112,-10
-153.83,61.062,-35
-154.25,61.101,7.6
-154.01,61.079,8.5
-153.58,61.038,-6
-154.29,61.105,13
-153.72,61.052,8.4
-153.85,61.063,-22
-153.53,61.033,-5
-154.04,61.081,6.6
-153.87,61.066,-33
-153.89,61.068,-42
-153.67,61.047,-7
-153.49,61.03,-3
-153.48,61.029,1.1
-153.57,61.037,-16
-153.52,61.033,-1
-153.51,61.031,-0
-153.87,61.066,-38
-154.3,61.105,10
-154.08,61.086,4.8
-154.39,61.114,-5
-153.57,61.038,-8
-153.72,61.052,2.8
-153.57,61.037,-17
-153.67,61.047,-16
-154.26,61.103,17
-154.01,61.08,-0
-154.11,61.088,-8
-153.67,61.048,-12
-154.2,61.097,-12
-153.52,61.033,17
-154.32,61.108,-7
-153.73,61.053,2.8
-153.57,61.038,11
-153.67,61.048,-3
-153.84,61.064,-24
-154.15,61.093,-4
-153.57,61.038,7.6
-153.94,61.073,6.2
-154.13,61.091,-9
-154.11,61.089,-17
-153.91,61.07,-16
-154.11,61.09,-16
-153.98,61.078,7.6
-153.86,61.066,-34
-153.34,61.016,8.6
-154.11,61.09,-12
-154.01,61.08,9.5
-153.98,61.078,14
-153.48,61.03,0.7
-153.66,61.048,-17
-153.9,61.071,-20
-153.8,61.061,-4
-154.09,61.088,13
-153.92,61.072,-5
-153.53,61.035,-10
-154.04,61.084,58
-154.33,61.11,-3
-153.57,61.039,4.3
-153.38,61.021,-2
-154.07,61.087,34
-153.83,61.064,-34
-154.05,61.085,34
-154.29,61.107,10
-154.06,61.085,37
-153.54,61.037,-22
-153.55,61.038,-14
-153.51,61.034,16
-153.94,61.075,9.2
-153.98,61.078,18
-154.11,61.091,-5
-153.55,61.037,-21
-153.81,61.063,-22
-153.51,61.034,13
-153.55,61.038,-21
-153.57,61.04,1.9
-154.04,61.084,22
-154.3,61.108,3.5
-154.11,61.091,-8
-153.94,61.075,3.7
-153.53,61.036,-18
-153.67,61.05,-3
-153.97,61.079,20
-154.09,61.089,-16
-154.03,61.084,21
-154.32,61.11,-14
-154.03,61.084,18
-153.83,61.066,-15
-153.88,61.07,-23
-154.4,61.118,6.9
-154.46,61.124,-2
-153.67,61.05,-3
-153.8,61.063,-19
-153.44,61.029,-4
-154.39,61.118,-5
-153.82,61.065,-31
-153.67,61.051,-8
-153.54,61.038,-33
-154.39,61.117,-5
-154.08,61.089,24
-154,61.082,18
-153.54,61.038,-32
-153.52,61.036,-17
-153.76,61.059,14
-153.99,61.082,18
-153.67,61.051,-3
-153.54,61.039,-38
-153.67,61.051,-4
-153.82,61.066,-12
-153.54,61.039,-42
-153.73,61.057,23
-153.85,61.069,-6
-154.48,61.126,2.8
-154.06,61.088,14
-153.84,61.068,-27
-153.54,61.039,-38
-153.53,61.038,-28
-153.73,61.057,19
-154.28,61.108,15
-154.3,61.11,4.5
-153.83,61.067,-22
-153.53,61.039,-25
-153.73,61.057,21
-153.89,61.072,-32
-153.56,61.042,-12
-153.87,61.071,-28
-153.86,61.07,-19
-154.29,61.11,24
-154.06,61.088,17
-154.48,61.127,-2
-153.58,61.043,-1
-153.67,61.052,-7
-153.82,61.066,-26
-153.56,61.042,-10
-154,61.084,28
-153.82,61.067,-30
-154.41,61.121,13
-153.67,61.052,-6
-154.08,61.091,15
-153.35,61.021,11
-153.52,61.038,-7
-154.04,61.088,35
-153.68,61.053,-7
-153.72,61.057,24
-153.67,61.052,-8
-153.8,61.065,-10
-153.89,61.073,-27
-153.68,61.053,-9
-154.29,61.11,25
-154.09,61.092,-4
-153.67,61.053,3.9
-153.79,61.064,23
-153.67,61.053,-11
-154.04,61.088,17
-154.06,61.089,14
-153.47,61.034,-1
-153.54,61.04,-35
-153.67,61.053,-11
-153.67,61.053,-5
-153.72,61.058,25
-153.72,61.058,26
-153.88,61.073,-19
-153.87,61.072,-38
-154.29,61.111,27
-154.17,61.1,-14
-153.99,61.083,22
-154.41,61.122,18
-153.42,61.029,-9
-154.38,61.12,-1
-153.67,61.053,5.2
-154.17,61.1,-19
-153.75,61.061,21
-153.87,61.072,-13
-153.67,61.053,-4
-153.96,61.081,19
-153.87,61.073,-36
-154.08,61.092,27
-153.8,61.066,-12
-153.87,61.073,-26
-154.04,61.089,27
-153.54,61.041,-30
-153.41,61.029,-9
-153.67,61.054,-1
-153.57,61.044,-6
-154.08,61.092,12
-154.08,61.092,19
-153.9,61.076,-9
-154.42,61.123,25
-153.57,61.045,-9
-153.88,61.074,-27
-153.67,61.054,2
-153.91,61.077,-12
-154.45,61.126,5.5
-154.29,61.112,16
-153.54,61.042,-34
-154.04,61.089,35
-154.07,61.092,25
-153.97,61.083,43
-153.41,61.03,-8
-153.81,61.068,-7
-153.53,61.042,-17
-153.98,61.084,48
-153.35,61.024,-3
-153.67,61.055,-3
-153.83,61.07,-8
-154.15,61.1,0.1
-153.83,61.07,-4
-153.64,61.052,13
-153.68,61.056,-18
-153.68,61.056,-11
-154.34,61.118,14
-154.37,61.12,-6
-154.05,61.091,31
-153.96,61.083,36
-153.5,61.039,5.9
-153.51,61.039,6.7
-154.34,61.118,16
-153.5,61.039,8.8
-153.81,61.068,-16
-153.51,61.04,5.6
-154.45,61.128,9.1
-153.88,61.075,11
-153.54,61.043,-28
-154.24,61.109,-22
-153.82,61.07,8
-154.38,61.121,-4
-153.54,61.043,-28
-154.02,61.089,25
-153.67,61.056,-5
-153.68,61.057,-8
-153.67,61.056,-3
-154.33,61.118,9.2
-154.24,61.109,-15
-153.88,61.076,-43
-153.54,61.044,-30
-154.19,61.104,-18
-154.47,61.13,11
-154.37,61.121,-11
-153.85,61.074,-12
-153.68,61.057,-0
-153.45,61.035,-9
-154.34,61.119,11
-154.15,61.102,-9
-153.97,61.085,33
-153.86,61.074,-14
-153.88,61.076,-6
-154.03,61.091,29
-153.99,61.087,20
-154.33,61.118,-3
-153.53,61.043,-8
-153.6,61.05,-19
-153.54,61.044,-20
-153.42,61.032,9.8
-154.37,61.122,-9
-154.19,61.105,-12
-153.39,61.03,-12
-153.53,61.043,-14
-153.75,61.065,8.6
-153.54,61.044,-11
-154.36,61.122,-8
-153.6,61.05,-14
-153.94,61.083,25
-153.95,61.084,15
-153.75,61.065,7.2
-153.63,61.053,-11
-154.03,61.092,21
-153.53,61.044,-6
-153.92,61.081,4.8
-153.66,61.056,10
-153.83,61.072,3.7
-153.55,61.046,-14
-154.33,61.119,1
-154.09,61.097,7
-153.99,61.088,29
-153.87,61.077,0.8
-153.75,61.065,11
-154.08,61.097,21
-153.49,61.04,-3
-154.31,61.118,7.7
-153.81,61.071,23
-153.46,61.037,-10
-153.49,61.04,-3
-153.55,61.047,-3
-154.34,61.121,1.4
-153.94,61.084,20
-154.05,61.094,32
-154.2,61.108,15
-153.67,61.058,-2
-153.55,61.046,-25
-153.55,61.046,-29
-154.2,61.108,10
-153.53,61.045,-9
-153.55,61.046,-20
-153.92,61.082,1.8
-154.34,61.121,21
-154.31,61.118,8.9
-153.65,61.056,-8
-153.55,61.047,-18
-154.23,61.111,2.7
-153.91,61.081,-10
-154.18,61.106,-12
-153.96,61.086,52
-153.8,61.071,25
-153.81,61.072,20
-153.98,61.088,34
-153.99,61.089,23
-153.55,61.047,-23
-153.99,61.089,32
-154.01,61.091,20
-153.45,61.038,-4
-153.45,61.038,-12
-153.54,61.047,-19
-153.99,61.089,17
-154.44,61.13,15
-153.77,61.068,10
-153.54,61.047,-23
-153.55,61.048,-5
-153.88,61.079,-18
-153.95,61.086,21
-153.91,61.082,7
-153.57,61.05,3.3
-153.52,61.045,15
-154.09,61.099,5.2
-153.68,61.06,-9
-153.53,61.046,-8
-153.46,61.039,-22
-153.49,61.042,1.4
-153.66,61.058,-10
-154.36,61.123,-7
-154.46,61.133,-3
-153.53,61.046,-10
-153.52,61.045,3.7
-153.45,61.038,1.5
-153.87,61.078,-35
-153.66,61.058,18
-153.95,61.086,11
-153.51,61.044,5
-154.46,61.133,-15
-153.68,61.061,-4
-154.28,61.116,6
-153.89,61.08,-31
-153.52,61.045,8.8
-154.43,61.131,14
-153.87,61.079,-36
-153.66,61.059,21
-154.25,61.114,13
-154.47,61.134,9
-153.66,61.059,-7
-153.42,61.036,14
-153.51,61.045,5.2
-153.45,61.039,-5
-154.44,61.132,14
-153.53,61.047,-10
-153.65,61.058,4
-153.51,61.045,7.1
-154.01,61.093,8.7
-153.52,61.046,16
-153.48,61.042,-2
